ID,City,Date,Season,MatchNumber,Team1,Team2,Venue,TossWinner,TossDecision,SuperOver,WinningTeam,WonBy,Margin,method,Player_of_Match,Team1Players,Team2Players,Umpire1,Umpire2
1216497,Abu Dhabi,24-10-2020,2020/21,42,Kolkata Knight Riders,Delhi Capitals,Sheikh Zayed Stadium,Delhi Capitals,field,N,Kolkata Knight Riders,Runs,59,NA,CV Varun,"['Shubman Gill', 'N Rana', 'RA Tripathi', 'KD Karthik', 'SP Narine', 'EJG Morgan', 'PJ Cummins', 'LH Ferguson', 'KL Nagarkoti', 'M Prasidh Krishna', 'CV Varun']","['AM Rahane', 'S Dhawan', 'SS Iyer', 'RR Pant', 'SO Hetmyer', 'MP Stoinis', 'AR Patel', 'K Rabada', 'R Ashwin', 'TU Deshpande', 'A Nortje']",CB Gaffaney,PG Pathak
1216521,NA,23-10-2020,2020/21,41,Chennai Super Kings,Mumbai Indians,Sharjah Cricket Stadium,Mumbai Indians,field,N,Mumbai Indians,Wickets,10,NA,TA Boult,"['RD Gaikwad', 'F du Plessis', 'AT Rayudu', 'N Jagadeesan', 'MS Dhoni', 'RA Jadeja', 'SM Curran', 'DL Chahar', 'SN Thakur', 'Imran Tahir', 'JR Hazlewood']","['Q de Kock', 'Ishan Kishan', 'SA Yadav', 'SS Tiwary', 'KH Pandya', 'HH Pandya', 'KA Pollard', 'NM Coulter-Nile', 'RD Chahar', 'TA Boult', 'JJ Bumrah']",C Shamshuddin,VA Kulkarni
1216518,NA,22-10-2020,2020/21,40,Rajasthan Royals,Sunrisers Hyderabad,Dubai International Cricket Stadium,Sunrisers Hyderabad,field,N,Sunrisers Hyderabad,Wickets,8,NA,MK Pandey,"['RV Uthappa', 'BA Stokes', 'SV Samson', 'JC Buttler', 'SPD Smith', 'R Parag', 'R Tewatia', 'JC Archer', 'S Gopal', 'AS Rajpoot', 'Kartik Tyagi']","['DA Warner', 'JM Bairstow', 'MK Pandey', 'V Shankar', 'PK Garg', 'Abdul Samad', 'JO Holder', 'Rashid Khan', 'Sandeep Sharma', 'T Natarajan', 'S Nadeem']",Nitin Menon,PR Reiffel
1216494,Abu Dhabi,21-10-2020,2020/21,39,Kolkata Knight Riders,Royal Challengers Bangalore,Sheikh Zayed Stadium,Kolkata Knight Riders,bat,N,Royal Challengers Bangalore,Wickets,8,NA,Mohammed Siraj,"['Shubman Gill', 'RA Tripathi', 'N Rana', 'T Banton', 'KD Karthik', 'EJG Morgan', 'PJ Cummins', 'Kuldeep Yadav', 'LH Ferguson', 'M Prasidh Krishna', 'CV Varun']","['D Padikkal', 'AJ Finch', 'Gurkeerat Singh', 'V Kohli', 'AB de Villiers', 'CH Morris', 'Washington Sundar', 'I Udana', 'Navdeep Saini', 'YS Chahal', 'Mohammed Siraj']",VK Sharma,S Ravi
1216546,NA,20-10-2020,2020/21,38,Delhi Capitals,Kings XI Punjab,Dubai International Cricket Stadium,Delhi Capitals,bat,N,Kings XI Punjab,Wickets,5,NA,S Dhawan,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'MP Stoinis', 'SO Hetmyer', 'AR Patel', 'R Ashwin', 'K Rabada', 'DR Sams', 'TU Deshpande']","['KL Rahul', 'MA Agarwal', 'CH Gayle', 'N Pooran', 'GJ Maxwell', 'DJ Hooda', 'JDS Neesham', 'M Ashwin', 'Ravi Bishnoi', 'Mohammed Shami', 'Arshdeep Singh']",C Shamshuddin,RK Illingworth
1216533,Abu Dhabi,19-10-2020,2020/21,37,Chennai Super Kings,Rajasthan Royals,Sheikh Zayed Stadium,Chennai Super Kings,bat,N,Rajasthan Royals,Wickets,7,NA,JC Buttler,"['SM Curran', 'F du Plessis', 'SR Watson', 'AT Rayudu', 'MS Dhoni', 'RA Jadeja', 'KM Jadhav', 'PP Chawla', 'DL Chahar', 'SN Thakur', 'JR Hazlewood']","['BA Stokes', 'RV Uthappa', 'SV Samson', 'SPD Smith', 'JC Buttler', 'R Tewatia', 'R Parag', 'JC Archer', 'S Gopal', 'AS Rajpoot', 'Kartik Tyagi']",CB Gaffaney,VK Sharma
1216512,Abu Dhabi,18-10-2020,2020/21,35,Kolkata Knight Riders,Sunrisers Hyderabad,Sheikh Zayed Stadium,Sunrisers Hyderabad,field,Y,Kolkata Knight Riders,SuperOver,NA,NA,LH Ferguson,"['Shubman Gill', 'RA Tripathi', 'N Rana', 'AD Russell', 'EJG Morgan', 'KD Karthik', 'PJ Cummins', 'LH Ferguson', 'Kuldeep Yadav', 'Shivam Mavi', 'CV Varun']","['JM Bairstow', 'KS Williamson', 'PK Garg', 'DA Warner', 'MK Pandey', 'V Shankar', 'Abdul Samad', 'Rashid Khan', 'Sandeep Sharma', 'Basil Thampi', 'T Natarajan']",PG Pathak,S Ravi
1216517,NA,18-10-2020,2020/21,36,Mumbai Indians,Kings XI Punjab,Dubai International Cricket Stadium,Mumbai Indians,bat,Y,Kings XI Punjab,SuperOver,NA,NA,KL Rahul,"['RG Sharma', 'Q de Kock', 'SA Yadav', 'Ishan Kishan', 'KH Pandya', 'HH Pandya', 'KA Pollard', 'NM Coulter-Nile', 'RD Chahar', 'TA Boult', 'JJ Bumrah']","['KL Rahul', 'MA Agarwal', 'CH Gayle', 'N Pooran', 'GJ Maxwell', 'DJ Hooda', 'CJ Jordan', 'M Ashwin', 'Ravi Bishnoi', 'Mohammed Shami', 'Arshdeep Singh']",Nitin Menon,PR Reiffel
1216522,NA,17-10-2020,2020/21,33,Rajasthan Royals,Royal Challengers Bangalore,Dubai International Cricket Stadium,Rajasthan Royals,bat,N,Royal Challengers Bangalore,Wickets,7,NA,AB de Villiers,"['RV Uthappa', 'BA Stokes', 'SV Samson', 'SPD Smith', 'JC Buttler', 'R Tewatia', 'JC Archer', 'R Parag', 'S Gopal', 'JD Unadkat', 'Kartik Tyagi']","['D Padikkal', 'AJ Finch', 'V Kohli', 'AB de Villiers', 'Gurkeerat Singh', 'CH Morris', 'Washington Sundar', 'Shahbaz Ahmed', 'I Udana', 'Navdeep Saini', 'YS Chahal']",AK Chaudhary,Nitin Menon
1216509,NA,17-10-2020,2020/21,34,Chennai Super Kings,Delhi Capitals,Sharjah Cricket Stadium,Chennai Super Kings,bat,N,Delhi Capitals,Wickets,5,NA,S Dhawan,"['SM Curran', 'F du Plessis', 'SR Watson', 'AT Rayudu', 'MS Dhoni', 'RA Jadeja', 'KM Jadhav', 'DJ Bravo', 'DL Chahar', 'SN Thakur', 'KV Sharma']","['PP Shaw', 'S Dhawan', 'AM Rahane', 'SS Iyer', 'MP Stoinis', 'AT Carey', 'AR Patel', 'R Ashwin', 'TU Deshpande', 'K Rabada', 'A Nortje']",KN Ananthapadmanabhan,RK Illingworth
1216526,Abu Dhabi,16-10-2020,2020/21,32,Kolkata Knight Riders,Mumbai Indians,Sheikh Zayed Stadium,Kolkata Knight Riders,bat,N,Mumbai Indians,Wickets,8,NA,Q de Kock,"['RA Tripathi', 'Shubman Gill', 'N Rana', 'KD Karthik', 'EJG Morgan', 'AD Russell', 'PJ Cummins', 'CJ Green', 'M Prasidh Krishna', 'Shivam Mavi', 'CV Varun']","['RG Sharma', 'Q de Kock', 'SA Yadav', 'HH Pandya', 'Ishan Kishan', 'KA Pollard', 'KH Pandya', 'RD Chahar', 'TA Boult', 'JJ Bumrah', 'NM Coulter-Nile']",CB Gaffaney,VK Sharma
1216531,NA,15-10-2020,2020/21,31,Royal Challengers Bangalore,Kings XI Punjab,Sharjah Cricket Stadium,Royal Challengers Bangalore,bat,N,Kings XI Punjab,Wickets,8,NA,KL Rahul,"['AJ Finch', 'D Padikkal', 'V Kohli', 'Washington Sundar', 'S Dube', 'AB de Villiers', 'CH Morris', 'I Udana', 'Navdeep Saini', 'YS Chahal', 'Mohammed Siraj']","['KL Rahul', 'MA Agarwal', 'CH Gayle', 'N Pooran', 'GJ Maxwell', 'DJ Hooda', 'CJ Jordan', 'M Ashwin', 'Ravi Bishnoi', 'Mohammed Shami', 'Arshdeep Singh']",KN Ananthapadmanabhan,C Shamshuddin
1216543,NA,14-10-2020,2020/21,30,Delhi Capitals,Rajasthan Royals,Dubai International Cricket Stadium,Delhi Capitals,bat,N,Delhi Capitals,Runs,13,NA,A Nortje,"['PP Shaw', 'S Dhawan', 'AM Rahane', 'SS Iyer', 'MP Stoinis', 'AT Carey', 'AR Patel', 'R Ashwin', 'TU Deshpande', 'K Rabada', 'A Nortje']","['BA Stokes', 'JC Buttler', 'SPD Smith', 'SV Samson', 'RV Uthappa', 'R Parag', 'R Tewatia', 'JC Archer', 'S Gopal', 'JD Unadkat', 'Kartik Tyagi']",AK Chaudhary,Nitin Menon
1216528,NA,13-10-2020,2020/21,29,Chennai Super Kings,Sunrisers Hyderabad,Dubai International Cricket Stadium,Chennai Super Kings,bat,N,Chennai Super Kings,Runs,20,NA,RA Jadeja,"['SM Curran', 'F du Plessis', 'SR Watson', 'AT Rayudu', 'MS Dhoni', 'RA Jadeja', 'DJ Bravo', 'DL Chahar', 'PP Chawla', 'SN Thakur', 'KV Sharma']","['DA Warner', 'JM Bairstow', 'MK Pandey', 'KS Williamson', 'PK Garg', 'V Shankar', 'Rashid Khan', 'S Nadeem', 'Sandeep Sharma', 'T Natarajan', 'KK Ahmed']",AK Chaudhary,PR Reiffel
1216540,NA,12-10-2020,2020/21,28,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah Cricket Stadium,Royal Challengers Bangalore,bat,N,Royal Challengers Bangalore,Runs,82,NA,AB de Villiers,"['AJ Finch', 'D Padikkal', 'V Kohli', 'AB de Villiers', 'CH Morris', 'Washington Sundar', 'S Dube', 'I Udana', 'Navdeep Saini', 'YS Chahal', 'Mohammed Siraj']","['T Banton', 'Shubman Gill', 'N Rana', 'EJG Morgan', 'KD Karthik', 'AD Russell', 'RA Tripathi', 'PJ Cummins', 'KL Nagarkoti', 'CV Varun', 'M Prasidh Krishna']",RK Illingworth,K Srinivasan
1216507,NA,11-10-2020,2020/21,26,Sunrisers Hyderabad,Rajasthan Royals,Dubai International Cricket Stadium,Sunrisers Hyderabad,bat,N,Rajasthan Royals,Wickets,5,NA,R Tewatia,"['DA Warner', 'JM Bairstow', 'MK Pandey', 'KS Williamson', 'PK Garg', 'V Shankar', 'Abhishek Sharma', 'Rashid Khan', 'Sandeep Sharma', 'KK Ahmed', 'T Natarajan']","['BA Stokes', 'JC Buttler', 'SPD Smith', 'SV Samson', 'RV Uthappa', 'R Parag', 'R Tewatia', 'JC Archer', 'S Gopal', 'JD Unadkat', 'Kartik Tyagi']",YC Barde,PR Reiffel
1216529,Abu Dhabi,11-10-2020,2020/21,27,Delhi Capitals,Mumbai Indians,Sheikh Zayed Stadium,Delhi Capitals,bat,N,Mumbai Indians,Wickets,5,NA,Q de Kock,"['PP Shaw', 'S Dhawan', 'AM Rahane', 'SS Iyer', 'MP Stoinis', 'AT Carey', 'AR Patel', 'R Ashwin', 'HV Patel', 'K Rabada', 'A Nortje']","['RG Sharma', 'Q de Kock', 'SA Yadav', 'Ishan Kishan', 'HH Pandya', 'KA Pollard', 'KH Pandya', 'JL Pattinson', 'RD Chahar', 'TA Boult', 'JJ Bumrah']",CB Gaffaney,S Ravi
1216523,Abu Dhabi,10-10-2020,2020/21,24,Kolkata Knight Riders,Kings XI Punjab,Sheikh Zayed Stadium,Kolkata Knight Riders,bat,N,Kolkata Knight Riders,Runs,2,NA,KD Karthik,"['RA Tripathi', 'Shubman Gill', 'N Rana', 'EJG Morgan', 'KD Karthik', 'AD Russell', 'PJ Cummins', 'SP Narine', 'KL Nagarkoti', 'M Prasidh Krishna', 'CV Varun']","['KL Rahul', 'MA Agarwal', 'N Pooran', 'P Simran Singh', 'GJ Maxwell', 'Mandeep Singh', 'CJ Jordan', 'Ravi Bishnoi', 'Mohammed Shami', 'Arshdeep Singh', 'Mujeeb Ur Rahman']",UV Gandhe,CB Gaffaney
1216525,NA,10-10-2020,2020/21,25,Royal Challengers Bangalore,Chennai Super Kings,Dubai International Cricket Stadium,Royal Challengers Bangalore,bat,N,Royal Challengers Bangalore,Runs,37,NA,V Kohli,"['D Padikkal', 'AJ Finch', 'V Kohli', 'AB de Villiers', 'Washington Sundar', 'S Dube', 'Gurkeerat Singh', 'CH Morris', 'I Udana', 'Navdeep Saini', 'YS Chahal']","['SR Watson', 'F du Plessis', 'AT Rayudu', 'N Jagadeesan', 'MS Dhoni', 'SM Curran', 'RA Jadeja', 'DJ Bravo', 'DL Chahar', 'SN Thakur', 'KV Sharma']",AK Chaudhary,PR Reiffel
1216500,NA,09-10-2020,2020/21,23,Delhi Capitals,Rajasthan Royals,Sharjah Cricket Stadium,Rajasthan Royals,field,N,Delhi Capitals,Runs,46,NA,R Ashwin,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'MP Stoinis', 'SO Hetmyer', 'HV Patel', 'AR Patel', 'K Rabada', 'R Ashwin', 'A Nortje']","['YBK Jaiswal', 'JC Buttler', 'SPD Smith', 'SV Samson', 'MK Lomror', 'R Tewatia', 'AJ Tye', 'JC Archer', 'S Gopal', 'Kartik Tyagi', 'VR Aaron']",KN Ananthapadmanabhan,C Shamshuddin
1216542,NA,08-10-2020,2020/21,22,Sunrisers Hyderabad,Kings XI Punjab,Dubai International Cricket Stadium,Sunrisers Hyderabad,bat,N,Sunrisers Hyderabad,Runs,69,NA,JM Bairstow,"['DA Warner', 'JM Bairstow', 'Abdul Samad', 'MK Pandey', 'KS Williamson', 'PK Garg', 'Abhishek Sharma', 'Rashid Khan', 'Sandeep Sharma', 'KK Ahmed', 'T Natarajan']","['KL Rahul', 'MA Agarwal', 'P Simran Singh', 'N Pooran', 'GJ Maxwell', 'Mandeep Singh', 'Mujeeb Ur Rahman', 'Ravi Bishnoi', 'Mohammed Shami', 'SS Cottrell', 'Arshdeep Singh']",AK Chaudhary,Nitin Menon
1216501,Abu Dhabi,07-10-2020,2020/21,21,Kolkata Knight Riders,Chennai Super Kings,Sheikh Zayed Stadium,Kolkata Knight Riders,bat,N,Kolkata Knight Riders,Runs,10,NA,RA Tripathi,"['RA Tripathi', 'Shubman Gill', 'N Rana', 'SP Narine', 'EJG Morgan', 'AD Russell', 'KD Karthik', 'PJ Cummins', 'KL Nagarkoti', 'Shivam Mavi', 'CV Varun']","['SR Watson', 'F du Plessis', 'AT Rayudu', 'MS Dhoni', 'SM Curran', 'KM Jadhav', 'RA Jadeja', 'DJ Bravo', 'SN Thakur', 'DL Chahar', 'KV Sharma']",KN Ananthapadmanabhan,RK Illingworth
1216511,Abu Dhabi,06-10-2020,2020/21,20,Mumbai Indians,Rajasthan Royals,Sheikh Zayed Stadium,Mumbai Indians,bat,N,Mumbai Indians,Runs,57,NA,SA Yadav,"['Q de Kock', 'RG Sharma', 'SA Yadav', 'Ishan Kishan', 'KH Pandya', 'HH Pandya', 'KA Pollard', 'JL Pattinson', 'RD Chahar', 'TA Boult', 'JJ Bumrah']","['YBK Jaiswal', 'JC Buttler', 'SPD Smith', 'SV Samson', 'MK Lomror', 'TK Curran', 'R Tewatia', 'JC Archer', 'S Gopal', 'AS Rajpoot', 'Kartik Tyagi']",VK Sharma,S Ravi
1216519,NA,05-10-2020,2020/21,19,Delhi Capitals,Royal Challengers Bangalore,Dubai International Cricket Stadium,Royal Challengers Bangalore,field,N,Delhi Capitals,Runs,59,NA,AR Patel,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'MP Stoinis', 'SO Hetmyer', 'AR Patel', 'R Ashwin', 'K Rabada', 'A Nortje', 'HV Patel']","['D Padikkal', 'AJ Finch', 'V Kohli', 'AB de Villiers', 'MM Ali', 'Washington Sundar', 'S Dube', 'I Udana', 'Navdeep Saini', 'Mohammed Siraj', 'YS Chahal']",Nitin Menon,YC Barde
1216513,NA,04-10-2020,2020/21,18,Kings XI Punjab,Chennai Super Kings,Dubai International Cricket Stadium,Kings XI Punjab,bat,N,Chennai Super Kings,Wickets,10,NA,SR Watson,"['KL Rahul', 'MA Agarwal', 'Mandeep Singh', 'N Pooran', 'GJ Maxwell', 'SN Khan', 'CJ Jordan', 'Harpreet Brar', 'Ravi Bishnoi', 'Mohammed Shami', 'SS Cottrell']","['SR Watson', 'F du Plessis', 'AT Rayudu', 'KM Jadhav', 'MS Dhoni', 'RA Jadeja', 'SM Curran', 'DJ Bravo', 'PP Chawla', 'SN Thakur', 'DL Chahar']",AY Dandekar,Nitin Menon
1216538,NA,04-10-2020,2020/21,17,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Mumbai Indians,bat,N,Mumbai Indians,Runs,34,NA,TA Boult,"['RG Sharma', 'Q de Kock', 'SA Yadav', 'Ishan Kishan', 'HH Pandya', 'KA Pollard', 'KH Pandya', 'JL Pattinson', 'RD Chahar', 'TA Boult', 'JJ Bumrah']","['DA Warner', 'JM Bairstow', 'MK Pandey', 'KS Williamson', 'PK Garg', 'Abhishek Sharma', 'Abdul Samad', 'Rashid Khan', 'Sandeep Sharma', 'S Kaul', 'T Natarajan']",KN Ananthapadmanabhan,RK Illingworth
1216514,Abu Dhabi,03-10-2020,2020/21,15,Rajasthan Royals,Royal Challengers Bangalore,Sheikh Zayed Stadium,Rajasthan Royals,bat,N,Royal Challengers Bangalore,Wickets,8,NA,YS Chahal,"['JC Buttler', 'SPD Smith', 'SV Samson', 'RV Uthappa', 'MK Lomror', 'R Parag', 'R Tewatia', 'JC Archer', 'TK Curran', 'S Gopal', 'JD Unadkat']","['D Padikkal', 'AJ Finch', 'V Kohli', 'AB de Villiers', 'S Dube', 'Gurkeerat Singh', 'Washington Sundar', 'I Udana', 'Navdeep Saini', 'YS Chahal', 'A Zampa']",CB Gaffaney,S Ravi
1216515,NA,03-10-2020,2020/21,16,Delhi Capitals,Kolkata Knight Riders,Sharjah Cricket Stadium,Kolkata Knight Riders,field,N,Delhi Capitals,Runs,18,NA,SS Iyer,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'MP Stoinis', 'SO Hetmyer', 'R Ashwin', 'K Rabada', 'A Nortje', 'A Mishra', 'HV Patel']","['Shubman Gill', 'SP Narine', 'N Rana', 'AD Russell', 'KD Karthik', 'EJG Morgan', 'PJ Cummins', 'RA Tripathi', 'KL Nagarkoti', 'Shivam Mavi', 'CV Varun']",VA Kulkarni,RK Illingworth
1216516,NA,02-10-2020,2020/21,14,Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,Sunrisers Hyderabad,bat,N,Sunrisers Hyderabad,Runs,7,NA,PK Garg,"['DA Warner', 'JM Bairstow', 'MK Pandey', 'KS Williamson', 'PK Garg', 'Abhishek Sharma', 'Abdul Samad', 'Rashid Khan', 'B Kumar', 'T Natarajan', 'KK Ahmed']","['F du Plessis', 'SR Watson', 'AT Rayudu', 'KM Jadhav', 'MS Dhoni', 'RA Jadeja', 'SM Curran', 'DJ Bravo', 'SN Thakur', 'PP Chawla', 'DL Chahar']",AK Chaudhary,PR Reiffel
1216503,Abu Dhabi,01-10-2020,2020/21,13,Mumbai Indians,Kings XI Punjab,Sheikh Zayed Stadium,Kings XI Punjab,field,N,Mumbai Indians,Runs,48,NA,KA Pollard,"['Q de Kock', 'RG Sharma', 'SA Yadav', 'Ishan Kishan', 'KA Pollard', 'HH Pandya', 'KH Pandya', 'JL Pattinson', 'RD Chahar', 'TA Boult', 'JJ Bumrah']","['KL Rahul', 'MA Agarwal', 'KK Nair', 'N Pooran', 'GJ Maxwell', 'JDS Neesham', 'SN Khan', 'K Gowtham', 'Ravi Bishnoi', 'Mohammed Shami', 'SS Cottrell']",VK Sharma,S Ravi
1216504,NA,30-09-2020,2020/21,12,Kolkata Knight Riders,Rajasthan Royals,Dubai International Cricket Stadium,Rajasthan Royals,field,N,Kolkata Knight Riders,Runs,37,NA,Shivam Mavi,"['Shubman Gill', 'SP Narine', 'N Rana', 'AD Russell', 'KD Karthik', 'EJG Morgan', 'PJ Cummins', 'KL Nagarkoti', 'Shivam Mavi', 'Kuldeep Yadav', 'CV Varun']","['JC Buttler', 'SPD Smith', 'SV Samson', 'RV Uthappa', 'R Parag', 'R Tewatia', 'TK Curran', 'S Gopal', 'JC Archer', 'JD Unadkat', 'AS Rajpoot']",KN Ananthapadmanabhan,C Shamshuddin
1216532,Abu Dhabi,29-09-2020,2020/21,11,Sunrisers Hyderabad,Delhi Capitals,Sheikh Zayed Stadium,Delhi Capitals,field,N,Sunrisers Hyderabad,Runs,15,NA,Rashid Khan,"['DA Warner', 'JM Bairstow', 'MK Pandey', 'KS Williamson', 'Abdul Samad', 'Abhishek Sharma', 'PK Garg', 'Rashid Khan', 'B Kumar', 'T Natarajan', 'KK Ahmed']","['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'SO Hetmyer', 'MP Stoinis', 'AR Patel', 'K Rabada', 'A Nortje', 'A Mishra', 'I Sharma']",VK Sharma,S Ravi
1216547,NA,28-09-2020,2020/21,10,Royal Challengers Bangalore,Mumbai Indians,Dubai International Cricket Stadium,Mumbai Indians,field,Y,Royal Challengers Bangalore,SuperOver,NA,NA,AB de Villiers,"['D Padikkal', 'AJ Finch', 'V Kohli', 'AB de Villiers', 'S Dube', 'Gurkeerat Singh', 'Washington Sundar', 'I Udana', 'Navdeep Saini', 'YS Chahal', 'A Zampa']","['RG Sharma', 'Q de Kock', 'SA Yadav', 'Ishan Kishan', 'HH Pandya', 'KA Pollard', 'KH Pandya', 'JL Pattinson', 'RD Chahar', 'TA Boult', 'JJ Bumrah']",Nitin Menon,PR Reiffel
1216527,NA,27-09-2020,2020/21,9,Kings XI Punjab,Rajasthan Royals,Sharjah Cricket Stadium,Rajasthan Royals,field,N,Rajasthan Royals,Wickets,4,NA,SV Samson,"['KL Rahul', 'MA Agarwal', 'GJ Maxwell', 'N Pooran', 'KK Nair', 'JDS Neesham', 'SN Khan', 'Mohammed Shami', 'SS Cottrell', 'Ravi Bishnoi', 'M Ashwin']","['JC Buttler', 'SPD Smith', 'SV Samson', 'R Tewatia', 'RV Uthappa', 'JC Archer', 'R Parag', 'TK Curran', 'S Gopal', 'AS Rajpoot', 'JD Unadkat']",RK Illingworth,K Srinivasan
1216545,Abu Dhabi,26-09-2020,2020/21,8,Sunrisers Hyderabad,Kolkata Knight Riders,Sheikh Zayed Stadium,Sunrisers Hyderabad,bat,N,Kolkata Knight Riders,Wickets,7,NA,Shubman Gill,"['DA Warner', 'JM Bairstow', 'MK Pandey', 'WP Saha', 'Mohammad Nabi', 'Abhishek Sharma', 'PK Garg', 'Rashid Khan', 'B Kumar', 'T Natarajan', 'KK Ahmed']","['Shubman Gill', 'SP Narine', 'N Rana', 'KD Karthik', 'EJG Morgan', 'AD Russell', 'PJ Cummins', 'Shivam Mavi', 'Kuldeep Yadav', 'KL Nagarkoti', 'CV Varun']",CB Gaffaney,VK Sharma
1216539,NA,25-09-2020,2020/21,7,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,field,N,Delhi Capitals,Runs,44,NA,PP Shaw,"['PP Shaw', 'S Dhawan', 'RR Pant', 'SS Iyer', 'MP Stoinis', 'SO Hetmyer', 'AR Patel', 'A Mishra', 'K Rabada', 'A Nortje', 'Avesh Khan']","['M Vijay', 'SR Watson', 'F du Plessis', 'RD Gaikwad', 'KM Jadhav', 'MS Dhoni', 'RA Jadeja', 'SM Curran', 'PP Chawla', 'DL Chahar', 'JR Hazlewood']",KN Ananthapadmanabhan,RK Illingworth
1216510,NA,24-09-2020,2020/21,6,Kings XI Punjab,Royal Challengers Bangalore,Dubai International Cricket Stadium,Royal Challengers Bangalore,field,N,Kings XI Punjab,Runs,97,NA,KL Rahul,"['KL Rahul', 'MA Agarwal', 'N Pooran', 'GJ Maxwell', 'KK Nair', 'JDS Neesham', 'SN Khan', 'Mohammed Shami', 'SS Cottrell', 'Ravi Bishnoi', 'M Ashwin']","['D Padikkal', 'AJ Finch', 'JR Philippe', 'V Kohli', 'AB de Villiers', 'Washington Sundar', 'S Dube', 'UT Yadav', 'Navdeep Saini', 'DW Steyn', 'YS Chahal']",AK Chaudhary,PR Reiffel
1216508,Abu Dhabi,23-09-2020,2020/21,5,Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,Kolkata Knight Riders,field,N,Mumbai Indians,Runs,49,NA,RG Sharma,"['Q de Kock', 'RG Sharma', 'SA Yadav', 'SS Tiwary', 'HH Pandya', 'KA Pollard', 'KH Pandya', 'JL Pattinson', 'RD Chahar', 'TA Boult', 'JJ Bumrah']","['Shubman Gill', 'SP Narine', 'KD Karthik', 'N Rana', 'EJG Morgan', 'AD Russell', 'NS Naik', 'PJ Cummins', 'Shivam Mavi', 'Kuldeep Yadav', 'S Sandeep Warrier']",CB Gaffaney,S Ravi
1216496,NA,22-09-2020,2020/21,4,Rajasthan Royals,Chennai Super Kings,Sharjah Cricket Stadium,Chennai Super Kings,field,N,Rajasthan Royals,Runs,16,NA,SV Samson,"['YBK Jaiswal', 'SPD Smith', 'SV Samson', 'DA Miller', 'RV Uthappa', 'R Tewatia', 'R Parag', 'TK Curran', 'JC Archer', 'S Gopal', 'JD Unadkat']","['M Vijay', 'SR Watson', 'F du Plessis', 'SM Curran', 'RD Gaikwad', 'KM Jadhav', 'MS Dhoni', 'RA Jadeja', 'PP Chawla', 'DL Chahar', 'L Ngidi']",C Shamshuddin,VA Kulkarni
1216534,NA,21-09-2020,2020/21,3,Royal Challengers Bangalore,Sunrisers Hyderabad,Dubai International Cricket Stadium,Sunrisers Hyderabad,field,N,Royal Challengers Bangalore,Runs,10,NA,YS Chahal,"['D Padikkal', 'AJ Finch', 'V Kohli', 'AB de Villiers', 'S Dube', 'JR Philippe', 'Washington Sundar', 'UT Yadav', 'Navdeep Saini', 'DW Steyn', 'YS Chahal']","['DA Warner', 'JM Bairstow', 'MK Pandey', 'PK Garg', 'V Shankar', 'Abhishek Sharma', 'Rashid Khan', 'B Kumar', 'Sandeep Sharma', 'MR Marsh', 'T Natarajan']",AY Dandekar,Nitin Menon
1216493,NA,20-09-2020,2020/21,2,Delhi Capitals,Kings XI Punjab,Dubai International Cricket Stadium,Kings XI Punjab,field,Y,Delhi Capitals,SuperOver,NA,NA,MP Stoinis,"['PP Shaw', 'S Dhawan', 'SO Hetmyer', 'SS Iyer', 'RR Pant', 'MP Stoinis', 'AR Patel', 'R Ashwin', 'K Rabada', 'A Nortje', 'MM Sharma']","['KL Rahul', 'MA Agarwal', 'KK Nair', 'N Pooran', 'GJ Maxwell', 'SN Khan', 'K Gowtham', 'CJ Jordan', 'Mohammed Shami', 'SS Cottrell', 'Ravi Bishnoi']",AK Chaudhary,Nitin Menon
1216492,Abu Dhabi,19-09-2020,2020/21,1,Mumbai Indians,Chennai Super Kings,Sheikh Zayed Stadium,Chennai Super Kings,field,N,Chennai Super Kings,Wickets,5,NA,AT Rayudu,"['RG Sharma', 'Q de Kock', 'SA Yadav', 'SS Tiwary', 'HH Pandya', 'KA Pollard', 'KH Pandya', 'JL Pattinson', 'RD Chahar', 'TA Boult', 'JJ Bumrah']","['M Vijay', 'SR Watson', 'F du Plessis', 'AT Rayudu', 'RA Jadeja', 'SM Curran', 'MS Dhoni', 'KM Jadhav', 'PP Chawla', 'DL Chahar', 'L Ngidi']",CB Gaffaney,VK Sharma
